dataset,contract_id,text,label
LexGLUE_unfair_tos,unfair_tos_162,"further , unless both you and academia.edu otherwise agree in writing , the arbitrator may not consolidate more than one person 's claims , and may not otherwise preside over any form of any class or representative proceeding .",[]
LexGLUE_unfair_tos,unfair_tos_163,"if this specific paragraph is held unenforceable , then the entirety of this `` dispute resolution '' section will be deemed void .",[]
LexGLUE_unfair_tos,unfair_tos_164,"except as provided in the preceding sentence , this `` dispute resolution '' section will survive any termination of these terms .",[]
LexGLUE_unfair_tos,unfair_tos_165,arbitration rules and governing law .,[]
LexGLUE_unfair_tos,unfair_tos_166,"the arbitration will be administered by the american arbitration association ( `` aaa '' ) in accordance with the commercial arbitration rules and the supplementary procedures for consumer related disputes ( the `` aaa rules '' ) then in effect , except as modified by this `` dispute resolution '' section .",[]
LexGLUE_unfair_tos,unfair_tos_167,( the aaa rules are available at www.adr.org/arb_med or by calling the aaa at 1-800-778-7879 . ),[]
LexGLUE_unfair_tos,unfair_tos_168,the federal arbitration act will govern the interpretation and enforcement of this section .,[]
LexGLUE_unfair_tos,unfair_tos_169,a party who desires to initiate arbitration must provide the other party with a written demand for arbitration as specified in the aaa rules .,[]
LexGLUE_unfair_tos,unfair_tos_170,( the aaa provides a form demand for arbitration at http://www.adr.org/aaa/showpdf?doc=adrstg_004175 and a separate form for california residents at http://www.adr.org/aaa/showpdf?doc=adrstg_015822 . ),[]
LexGLUE_unfair_tos,unfair_tos_171,the arbitrator will be either a retired judge or an attorney licensed to practice law and will be selected by the parties from the aaa 's roster of arbitrators .,[]
LexGLUE_unfair_tos,unfair_tos_172,"if the parties are unable to agree upon an arbitrator within seven ( 7 ) days of delivery of the demand for arbitration , then the aaa will appoint the arbitrator in accordance with the aaa rules .",[]
LexGLUE_unfair_tos,unfair_tos_173,"unless you and academia.edu otherwise agree , the arbitration will be conducted in the county where you reside .",[]
LexGLUE_unfair_tos,unfair_tos_174,"if your claim does not exceed $ 10,000 , then the arbitration will be conducted solely on the basis of the documents that you and academia.edu submit to the arbitrator , unless you request a hearing or the arbitrator determines that a hearing is necessary .",[]
LexGLUE_unfair_tos,unfair_tos_175,"if your claim exceeds $ 10,000 , your right to a hearing will be determined by the aaa rules .",[]
LexGLUE_unfair_tos,unfair_tos_176,"subject to the aaa rules , the arbitrator will have the discretion to direct a reasonable exchange of information by the parties , consistent with the expedited nature of the arbitration .",[]
LexGLUE_unfair_tos,unfair_tos_177,the arbitrator will render an award within the time frame specified in the aaa rules .,[]
LexGLUE_unfair_tos,unfair_tos_178,the arbitrator 's decision will include the essential findings and conclusions upon which the arbitrator based the award .,[]
LexGLUE_unfair_tos,unfair_tos_179,judgment on the arbitration award may be entered in any court having jurisdiction thereof .,[]
LexGLUE_unfair_tos,unfair_tos_180,the arbitrator 's award damages must be consistent with the terms of the `` limitation of liability '' section above as to the types and the amounts of damages for which a party may be held liable .,[]
LexGLUE_unfair_tos,unfair_tos_181,the arbitrator may award declaratory or injunctive relief only in favor of the claimant and only to the extent necessary to provide relief warranted by the claimant 's individual claim .,[]
LexGLUE_unfair_tos,unfair_tos_182,"if you prevail in arbitration you will be entitled to an award of attorneys ' fees and expenses , to the extent provided under applicable law .",[]
LexGLUE_unfair_tos,unfair_tos_183,"academia.edu will not seek , and hereby waives all rights it may have under applicable law to recover , attorneys ' fees and expenses if it prevails in arbitration .",[]
LexGLUE_unfair_tos,unfair_tos_184,"your responsibility to pay any aaa filing , administrative and arbitrator fees will be solely as set forth in the aaa rules .",[]
LexGLUE_unfair_tos,unfair_tos_185,"however , if your claim for damages does not exceed $ 75,000 , academia.edu will pay all such fees unless the arbitrator finds that either the substance of your claim or the relief sought in your demand for arbitration was frivolous or was brought for an improper purpose ( as measured by the standards set forth in federal rule of civil procedure 11 ( b ) ) .",[]
LexGLUE_unfair_tos,unfair_tos_186,"notwithstanding the provisions of the `` modification '' section above , if academia.edu changes this `` dispute resolution '' section after the date you first accepted these terms ( or accepted any subsequent changes to these terms ) , you may reject any such change by sending us written notice ( including by email to feedback@academia.edu ) within 30 days of the date such change became effective , as indicated in the `` last updated date '' above or in the date of academia.edu 's email to you notifying you of such change .",[]
LexGLUE_unfair_tos,unfair_tos_187,"by rejecting any change , you are agreeing that you will arbitrate any dispute between you and academia.edu in accordance with the provisions of this `` dispute resolution '' section as of the date you first accepted these terms ( or accepted any subsequent changes to these terms ) .",[]
LexGLUE_unfair_tos,unfair_tos_188,the failure of academia.edu to enforce any right or provision of these terms will not constitute a waiver of future enforcement of that right or provision .,[]
LexGLUE_unfair_tos,unfair_tos_189,the waiver of any such right or provision will be effective only if in writing and signed by a duly authorized representative of academia.edu .,[]
LexGLUE_unfair_tos,unfair_tos_190,"except as expressly set forth in these terms , the exercise by either party of any of its remedies under these terms will be without prejudice to its other remedies under these terms or otherwise .",[]
LexGLUE_unfair_tos,unfair_tos_191,"if for any reason a court of competent jurisdiction finds any provision of these terms invalid or unenforceable , that provision will be enforced to the maximum extent permissible and the other provisions of these terms will remain in full force and effect .",[]
LexGLUE_unfair_tos,unfair_tos_192,"if you have any questions about these terms , please contact academia.edu at feedback@academia.edu .",[]
LexGLUE_unfair_tos,unfair_tos_193,"last updated : may 30 , 2017",[]
LexGLUE_unfair_tos,unfair_tos_194,"amazon services llc and/or its affiliates ( `` amazon '' ) provide website features and other products and services to you when you visit or shop at amazon.com , use amazon products or services , use amazon applications for mobile , or use software provided by amazon in connection with any of the foregoing ( collectively , `` amazon services '' ) .",[]
LexGLUE_unfair_tos,unfair_tos_195,amazon provides the amazon services subject to the following conditions .,[]
LexGLUE_unfair_tos,unfair_tos_196,"by using amazon services , you agree to these conditions .",[4]
LexGLUE_unfair_tos,unfair_tos_197,"we offer a wide range of amazon services , and sometimes additional terms may apply .",[]
LexGLUE_unfair_tos,unfair_tos_198,"when you use an amazon service ( for example , your profile , gift cards , amazon video , your media library , amazon devices , or amazon applications ) you also will be subject to the guidelines , terms and agreements applicable to that amazon service ( `` service terms '' ) .",[]
LexGLUE_unfair_tos,unfair_tos_199,"if these conditions of use are inconsistent with the service terms , those service terms will control .",[]
LexGLUE_unfair_tos,unfair_tos_200,"please review our privacy notice , which also governs your use of amazon services , to understand our practices .",[]
LexGLUE_unfair_tos,unfair_tos_201,"when you use amazon services , or send e-mails , text messages , and other communications from your desktop or mobile device to us , you may be communicating with us electronically .",[]
LexGLUE_unfair_tos,unfair_tos_202,"you consent to receive communications from us electronically , such as e-mails , texts , mobile push notices , or notices and messages on this site or through the other amazon services , such as our message center , and you can retain copies of these communications for your records .",[]
LexGLUE_unfair_tos,unfair_tos_203,"you agree that all agreements , notices , disclosures , and other communications that we provide to you electronically satisfy any legal requirement that such communications be in writing .",[]
LexGLUE_unfair_tos,unfair_tos_204,"all content included in or made available through any amazon service , such as text , graphics , logos , button icons , images , audio clips , digital downloads , data compilations , and software is the property of amazon or its content suppliers and protected by united states and international copyright laws .",[]
LexGLUE_unfair_tos,unfair_tos_205,the compilation of all content included in or made available through any amazon service is the exclusive property of amazon and protected by u.s. and international copyright laws .,[]
LexGLUE_unfair_tos,unfair_tos_206,click here to see a non-exhaustive list of amazon trademarks .,[]
LexGLUE_unfair_tos,unfair_tos_207,"in addition , graphics , logos , page headers , button icons , scripts , and service names included in or made available through any amazon service are trademarks or trade dress of amazon in the u.s. and other countries .",[]
LexGLUE_unfair_tos,unfair_tos_208,"amazon 's trademarks and trade dress may not be used in connection with any product or service that is not amazon 's , in any manner that is likely to cause confusion among customers , or in any manner that disparages or discredits amazon .",[]
LexGLUE_unfair_tos,unfair_tos_209,"all other trademarks not owned by amazon that appear in any amazon service are the property of their respective owners , who may or may not be affiliated with , connected to , or sponsored by amazon .",[]
LexGLUE_unfair_tos,unfair_tos_210,one or more patents owned by amazon apply to the amazon services and to the features and services accessible via the amazon services .,[]
LexGLUE_unfair_tos,unfair_tos_211,portions of the amazon services operate under license of one or more patents .,[]
LexGLUE_unfair_tos,unfair_tos_212,click here to see a non-exhaustive list of applicable amazon patents and applicable licensed patents .,[]
LexGLUE_unfair_tos,unfair_tos_213,"subject to your compliance with these conditions of use and any service terms , and your payment of any applicable fees , amazon or its content providers grant you a limited , non-exclusive , non-transferable , non-sublicensable license to access and make personal and non-commercial use of the amazon services .",[]
LexGLUE_unfair_tos,unfair_tos_214,"this license does not include any resale or commercial use of any amazon service , or its contents ; any collection and use of any product listings , descriptions , or prices ; any derivative use of any amazon service or its contents ; any downloading , copying , or other use of account information for the benefit of any third party ; or any use of data mining , robots , or similar data gathering and extraction tools .",[]
LexGLUE_unfair_tos,unfair_tos_215,"all rights not expressly granted to you in these conditions of use or any service terms are reserved and retained by amazon or its licensors , suppliers , publishers , rightsholders , or other content providers .",[]
LexGLUE_unfair_tos,unfair_tos_216,"no amazon service , nor any part of any amazon service , may be reproduced , duplicated , copied , sold , resold , visited , or otherwise exploited for any commercial purpose without express written consent of amazon .",[]
LexGLUE_unfair_tos,unfair_tos_217,"you may not frame or utilize framing techniques to enclose any trademark , logo , or other proprietary information ( including images , text , page layout , or form ) of amazon without express written consent .",[]
LexGLUE_unfair_tos,unfair_tos_218,you may not use any meta tags or any other `` hidden text '' utilizing amazon 's name or trademarks without the express written consent of amazon .,[]
LexGLUE_unfair_tos,unfair_tos_219,you may not misuse the amazon services .,[]
LexGLUE_unfair_tos,unfair_tos_220,you may use the amazon services only as permitted by law .,[]
LexGLUE_unfair_tos,unfair_tos_221,the licenses granted by amazon terminate if you do not comply with these conditions of use or any service terms .,[1]
LexGLUE_unfair_tos,unfair_tos_222,"you may need your own amazon account to use certain amazon services , and you may be required to be logged in to the account and have a valid payment method associated with it .",[]
LexGLUE_unfair_tos,unfair_tos_223,"you are responsible for maintaining the confidentiality of your account and password and for restricting access to your account , and you agree to accept responsibility for all activities that occur under your account or password .",[]
LexGLUE_unfair_tos,unfair_tos_224,"amazon does sell products for children , but it sells them to adults , who can purchase with a credit card or other permitted payment method .",[]
LexGLUE_unfair_tos,unfair_tos_225,"if you are under 18 , you may use the amazon services only with involvement of a parent or guardian .",[]
LexGLUE_unfair_tos,unfair_tos_226,alcohol listings on amazon are intended for adults .,[]
LexGLUE_unfair_tos,unfair_tos_227,"you must be at least 21 years of age to purchase alcohol , or use any site functionality related to alcohol .",[]
LexGLUE_unfair_tos,unfair_tos_228,"amazon reserves the right to refuse service , terminate accounts , terminate your rights to use amazon services , remove or edit content , or cancel orders in its sole discretion .",[3 1]
LexGLUE_unfair_tos,unfair_tos_229,"reviews , comments , communications , and other content",[]
LexGLUE_unfair_tos,unfair_tos_230,"you may post reviews , comments , photos , videos , and other content ; send e-cards and other communications ; and submit suggestions , ideas , comments , questions , or other information , so long as the content is not illegal , obscene , threatening , defamatory , invasive of privacy , infringing of intellectual property rights ( including publicity rights ) , or otherwise injurious to third parties or objectionable , and does not consist of or contain software viruses , political campaigning , commercial solicitation , chain letters , mass mailings , or any form of `` spam '' or unsolicited commercial electronic messages .",[]
LexGLUE_unfair_tos,unfair_tos_231,"you may not use a false e-mail address , impersonate any person or entity , or otherwise mislead as to the origin of a card or other content .",[]
LexGLUE_unfair_tos,unfair_tos_232,"amazon reserves the right ( but not the obligation ) to remove or edit such content , but does not regularly review posted content .",[3]
LexGLUE_unfair_tos,unfair_tos_233,"if you do post content or submit material , and unless we indicate otherwise , you grant amazon a nonexclusive , royalty-free , perpetual , irrevocable , and fully sublicensable right to use , reproduce , modify , adapt , publish , perform , translate , create derivative works from , distribute , and display such content throughout the world in any media .",[]
LexGLUE_unfair_tos,unfair_tos_234,"you grant amazon and sublicensees the right to use the name that you submit in connection with such content , if they choose .",[]
LexGLUE_unfair_tos,unfair_tos_235,you represent and warrant that you own or otherwise control all of the rights to the content that you post ; that the content is accurate ; that use of the content you supply does not violate this policy and will not cause injury to any person or entity ; and that you will indemnify amazon for all claims resulting from content you supply .,[]
LexGLUE_unfair_tos,unfair_tos_236,amazon has the right but not the obligation to monitor and edit or remove any activity or content .,[3]
LexGLUE_unfair_tos,unfair_tos_237,amazon takes no responsibility and assumes no liability for any content posted by you or any third party .,[0]
LexGLUE_unfair_tos,unfair_tos_238,amazon respects the intellectual property of others .,[]
LexGLUE_unfair_tos,unfair_tos_239,"if you believe that your work has been copied in a way that constitutes copyright infringement , please follow our notice and procedure for making claims of copyright infringement",[]
LexGLUE_unfair_tos,unfair_tos_240,all purchases of physical items from amazon are made pursuant to a shipment contract .,[]
LexGLUE_unfair_tos,unfair_tos_241,this means that the risk of loss and title for such items pass to you upon our delivery to the carrier .,[]
LexGLUE_unfair_tos,unfair_tos_242,amazon does not take title to returned items until the item arrives at our fulfillment center .,[]
LexGLUE_unfair_tos,unfair_tos_243,"at our discretion , a refund may be issued without requiring a return .",[]
LexGLUE_unfair_tos,unfair_tos_244,"in this situation , amazon does not take title to the refunded item .",[]
LexGLUE_unfair_tos,unfair_tos_245,"for more information about our returns and refunds , please see our returns center .",[]
LexGLUE_unfair_tos,unfair_tos_246,amazon attempts to be as accurate as possible .,[]
LexGLUE_unfair_tos,unfair_tos_247,"however , amazon does not warrant that product descriptions or other content of any amazon service is accurate , complete , reliable , current , or error-free .",[]
LexGLUE_unfair_tos,unfair_tos_248,"if a product offered by amazon itself is not as described , your sole remedy is to return it in unused condition .",[]
LexGLUE_unfair_tos,unfair_tos_249,"`` list price '' means the suggested retail price of a product as provided by a manufacturer , supplier , or seller .",[]
LexGLUE_unfair_tos,unfair_tos_250,we regularly check list prices against prices recently found on amazon and other retailers .,[]
LexGLUE_unfair_tos,unfair_tos_251,"certain products may have a `` was price '' displayed , which is determined using recent price history of the product on amazon .",[]
LexGLUE_unfair_tos,unfair_tos_252,"with respect to items sold by amazon , we can not confirm the price of an item until you order .",[]
LexGLUE_unfair_tos,unfair_tos_253,"despite our best efforts , a small number of the items in our catalog may be mispriced .",[]
LexGLUE_unfair_tos,unfair_tos_254,"if the correct price of an item sold by amazon is higher than our stated price , we will , at our discretion , either contact you for instructions before shipping or cancel your order and notify you of such cancellation .",[]
LexGLUE_unfair_tos,unfair_tos_255,other merchants may follow different policies in the event of a mispriced item .,[]
LexGLUE_unfair_tos,unfair_tos_256,"we generally do not charge your credit card until after your order has entered the shipping process or , for digital products , until we make the digital product available to you .",[]
LexGLUE_unfair_tos,unfair_tos_257,"when you use apps created by amazon , such as the amazon app or kindle app , you may grant certain permissions to us for your device .",[]
LexGLUE_unfair_tos,unfair_tos_258,most mobile devices provide you with information about these permissions .,[]
LexGLUE_unfair_tos,unfair_tos_259,"to learn more about these permissions , click here .",[]
LexGLUE_unfair_tos,unfair_tos_260,you may not use any amazon service if you are the subject of u.s. sanctions or of sanctions consistent with u.s. law imposed by the governments of the country where you are using amazon services .,[]
LexGLUE_unfair_tos,unfair_tos_261,"you must comply with all u.s. or other export and re-export restrictions that may apply to goods , software ( including amazon software ) , technology , and services .",[]
LexGLUE_unfair_tos,unfair_tos_262,"parties other than amazon operate stores , provide services or software , or sell product lines through the amazon services .",[]
LexGLUE_unfair_tos,unfair_tos_263,"in addition , we provide links to the sites of affiliated companies and certain other businesses .",[]
LexGLUE_unfair_tos,unfair_tos_264,"we are not responsible for examining or evaluating , and we do not warrant , the offerings of any of these businesses or individuals ( including the content of their web sites ) .",[]
LexGLUE_unfair_tos,unfair_tos_265,"amazon does not assume any responsibility or liability for the actions , product , and content of all these and any other third parties .",[]
LexGLUE_unfair_tos,unfair_tos_266,you should carefully review their privacy statements and other conditions of use .,[]
LexGLUE_unfair_tos,unfair_tos_267,disclaimer of warranties and limitation of liability,[]
LexGLUE_unfair_tos,unfair_tos_268,"the amazon services and all information , content , materials , products ( including software ) and other services included on or otherwise made available to you through the amazon services are provided by amazon on an `` as is '' and `` as available '' basis , unless otherwise specified in writing .",[]
LexGLUE_unfair_tos,unfair_tos_269,"amazon makes no representations or warranties of any kind , express or implied , as to the operation of the amazon services , or the information , content , materials , products ( including software ) or other services included on or otherwise made available to you through the amazon services , unless otherwise specified in writing .",[]
LexGLUE_unfair_tos,unfair_tos_270,you expressly agree that your use of the amazon services is at your sole risk .,[]
LexGLUE_unfair_tos,unfair_tos_271,"to the full extent permissible by law , amazon disclaims all warranties , express or implied , including , but not limited to , implied warranties of merchantability and fitness for a particular purpose .",[]
LexGLUE_unfair_tos,unfair_tos_272,"amazon does not warrant that the amazon services , information , content , materials , products ( including software ) or other services included on or otherwise made available to you through the amazon services , amazon 's servers or electronic communications sent from amazon are free of viruses or other harmful components .",[]
LexGLUE_unfair_tos,unfair_tos_273,"to the full extent permissible by law , amazon will not be liable for any damages of any kind arising from the use of any amazon service , or from any information , content , materials , products ( including software ) or other services included on or otherwise made available to you through any amazon service , including , but not limited to direct , indirect , incidental , punitive , and consequential damages , unless otherwise specified in writing .",[0]
LexGLUE_unfair_tos,unfair_tos_274,"any dispute or claim relating in any way to your use of any amazon service , or to any products or services sold or distributed by amazon or through amazon.com will be resolved by binding arbitration , rather than in court , except that you may assert claims in small claims court if your claims qualify .",[7]
LexGLUE_unfair_tos,unfair_tos_275,the federal arbitration act and federal arbitration law apply to this agreement .,[]
LexGLUE_unfair_tos,unfair_tos_276,"there is no judge or jury in arbitration , and court review of an arbitration award is limited .",[]
LexGLUE_unfair_tos,unfair_tos_277,"however , an arbitrator can award on an individual basis the same damages and relief as a court ( including injunctive and declaratory relief or statutory damages ) , and must follow the terms of these conditions of use as a court would .",[]
LexGLUE_unfair_tos,unfair_tos_278,"to begin an arbitration proceeding , you must send a letter requesting arbitration and describing your claim to our registered agent corporation service company , 300 deschutes way sw , suite 304 , tumwater , wa 98501 .",[]
LexGLUE_unfair_tos,unfair_tos_279,"the arbitration will be conducted by the american arbitration association ( aaa ) under its rules , including the aaa 's supplementary procedures for consumer-related disputes .",[]
LexGLUE_unfair_tos,unfair_tos_280,the aaa 's rules are available at www.adr.org or by calling 1-800-778-7879 .,[]
LexGLUE_unfair_tos,unfair_tos_281,"payment of all filing , administration and arbitrator fees will be governed by the aaa 's rules .",[]
LexGLUE_unfair_tos,unfair_tos_282,"we will reimburse those fees for claims totaling less than $ 10,000 unless the arbitrator determines the claims are frivolous .",[]
LexGLUE_unfair_tos,unfair_tos_283,"likewise , amazon will not seek attorneys ' fees and costs in arbitration unless the arbitrator determines the claims are frivolous .",[]
LexGLUE_unfair_tos,unfair_tos_284,"you may choose to have the arbitration conducted by telephone , based on written submissions , or in person in the county where you live or at another mutually agreed location .",[]
LexGLUE_unfair_tos,unfair_tos_285,"we each agree that any dispute resolution proceedings will be conducted only on an individual basis and not in a class , consolidated or representative action .",[]
LexGLUE_unfair_tos,unfair_tos_286,if for any reason a claim proceeds in court rather than in arbitration we each waive any right to a jury trial .,[]
LexGLUE_unfair_tos,unfair_tos_287,we also both agree that you or we may bring suit in court to enjoin infringement or other misuse of intellectual property rights .,[]
LexGLUE_unfair_tos,unfair_tos_288,"by using any amazon service , you agree that the federal arbitration act , applicable federal law , and the laws of the state of washington , without regard to principles of conflict of laws , will govern these conditions of use and any dispute of any sort that might arise between you and amazon .",[5 4]
LexGLUE_unfair_tos,unfair_tos_289,"site policies , modification , and severability",[]
LexGLUE_unfair_tos,unfair_tos_290,"please review our other policies , such as our pricing policy , posted on this site .",[]
LexGLUE_unfair_tos,unfair_tos_291,these policies also govern your use of amazon services .,[]
LexGLUE_unfair_tos,unfair_tos_292,"we reserve the right to make changes to our site , policies , service terms , and these conditions of use at any time .",[2]
LexGLUE_unfair_tos,unfair_tos_293,"if any of these conditions shall be deemed invalid , void , or for any reason unenforceable , that condition shall be deemed severable and shall not affect the validity and enforceability of any remaining condition .",[]
LexGLUE_unfair_tos,unfair_tos_294,the following terms ( `` software terms '' ) apply to any software ( including any updates or upgrades to the software ) and any related documentation we make available to you in connection with amazon services ( the `` amazon software '' ) .,[]
LexGLUE_unfair_tos,unfair_tos_295,use of the amazon software .,[]
LexGLUE_unfair_tos,unfair_tos_296,"you may use amazon software solely for purposes of enabling you to use the amazon services as provided by amazon , and as permitted by these conditions of use and any service terms .",[]
LexGLUE_unfair_tos,unfair_tos_297,"you may not incorporate any portion of the amazon software into other programs or compile any portion of it in combination with other programs , or otherwise copy ( except to exercise rights granted in this section ) , modify , create derivative works of , distribute , assign any rights to , or license the amazon software in whole or in part .",[]
LexGLUE_unfair_tos,unfair_tos_298,all software used in any amazon service is the property of amazon or its software suppliers and is protected by united states and international copyright laws .,[]
LexGLUE_unfair_tos,unfair_tos_299,use of third party services .,[]
LexGLUE_unfair_tos,unfair_tos_300,"when you use the amazon software , you may also be using the services of one or more third parties , such as a wireless carrier or a mobile software provider .",[]
LexGLUE_unfair_tos,unfair_tos_301,"your use of these third party services may be subject to the separate policies , terms of use , and fees of these third parties .",[]
LexGLUE_unfair_tos,unfair_tos_302,"you may not reverse engineer , decompile or disassemble , tamper with , or bypass any security associated with the amazon software , whether in whole or in part .",[]
LexGLUE_unfair_tos,unfair_tos_303,we may offer automatic or manual updates to the amazon software at any time and without notice to you .,[]
LexGLUE_unfair_tos,unfair_tos_304,"if you are a u.s. government end user , we are licensing the amazon software to you as a `` commercial item '' as that term is defined in the u.s. code of federal regulations ( see 48 c.f.r. § 2.101 ) , and the rights we grant you to the amazon software are the same as the rights we grant to all others under these conditions of use .",[]
LexGLUE_unfair_tos,unfair_tos_305,"in the event of any conflict between these conditions of use and any other amazon or third-party terms applicable to any portion of amazon software , such as open-source license terms , such other terms will control as to that portion of the amazon software and to the extent of the conflict .",[]
LexGLUE_unfair_tos,unfair_tos_306,"if you have a subpoena to serve on amazon , please note that amazon does not accept service via e-mail or fax and will not respond to the subpoena .",[]
LexGLUE_unfair_tos,unfair_tos_307,"all subpoenas must be properly served on amazon.com , preferably by mailing the subpoena to corporation service company ( csc ) , amazon 's national registered agent .",[]
LexGLUE_unfair_tos,unfair_tos_308,please find below the washington address for csc ( the csc office in your jurisdiction may be located through the secretary of state 's website ) :,[]
LexGLUE_unfair_tos,unfair_tos_309,"300 deschutes way sw , suite 304",[]
LexGLUE_unfair_tos,unfair_tos_310,attn : legal department -- subpoena,[]
LexGLUE_unfair_tos,unfair_tos_311,please note also that providing detailed and accurate information at the outset will facilitate efficient processing of your request .,[]
LexGLUE_unfair_tos,unfair_tos_312,"that information will include , for example , e-mail and/or credit card number used to make purchases for retail purchase information ; the name , e-mail , and physical address of a seller for seller information ; device serial number for amazon devices ; and ip address and complete time stamps .",[]
LexGLUE_unfair_tos,unfair_tos_313,notice and procedure for making claims of copyright infringement,[]
LexGLUE_unfair_tos,unfair_tos_314,"if you believe that your work has been copied in a way that constitutes copyright infringement , please submit your complaint using our online form .",[]
LexGLUE_unfair_tos,unfair_tos_315,we respond quickly to the concerns of rights owners about any alleged infringement .,[]
LexGLUE_unfair_tos,unfair_tos_316,"if you prefer to submit a report in writing , please provide us with this information :",[]
LexGLUE_unfair_tos,unfair_tos_317,a physical signature of the person authorized to act on behalf of the owner of the copyright interest ;,[]
LexGLUE_unfair_tos,unfair_tos_318,a description of the copyrighted work that you claim has been infringed upon ;,[]
LexGLUE_unfair_tos,unfair_tos_319,a description of where the material that you claim is infringing is located on the site ;,[]
LexGLUE_unfair_tos,unfair_tos_320,"your address , telephone number , and e-mail address ;",[]
LexGLUE_unfair_tos,unfair_tos_321,"a statement by you that you have a good-faith belief that the disputed use is not authorized by the copyright owner , its agent , or the law ;",[]
LexGLUE_unfair_tos,unfair_tos_322,"a statement by you , made under penalty of perjury , that the above information in your notice is accurate and that you are the copyright owner or authorized to act on the copyright owner 's behalf .",[]
LexGLUE_unfair_tos,unfair_tos_323,amazon 's copyright agent for notice of claims of copyright infringement on its site can be reached as follows :,[]
LexGLUE_unfair_tos,unfair_tos_324,please note that this procedure is exclusively for notifying amazon that your copyrighted material has been infringed .,[]
LexGLUE_unfair_tos,unfair_tos_325,"netflix provides a subscription service that allows our members to access movies and tv shows ( `` netflix content '' ) streamed over the internet to certain internet-connected tvs , computers and other devices ( `` netflix ready devices '' ) .",[]
LexGLUE_unfair_tos,unfair_tos_326,"the netflix service is provided to you by netflix international b.v. , a netherlands limited liability company .",[]
LexGLUE_unfair_tos,unfair_tos_327,these terms of use govern your use of our service .,[]
LexGLUE_unfair_tos,unfair_tos_328,"as used in these terms of use , `` netflix service '' , `` our service '' or `` the service '' means the service provided by netflix for discovering and watching netflix content , including all features and functionalities , recommendations and reviews , the website , and user interfaces , as well as all content and software associated with our service .",[]
LexGLUE_unfair_tos,unfair_tos_329,your netflix membership will continue month-to-month until terminated .,[]
LexGLUE_unfair_tos,unfair_tos_330,"to use the netflix service you must have internet access and a netflix ready device , and provide a current , valid , accepted method of payment , which you may update from time to time ( `` payment method '' ) .",[]
LexGLUE_unfair_tos,unfair_tos_331,"unless you cancel your membership before your monthly billing date , you authorize us to charge your next month 's membership fee to your payment method ( see `` cancellation '' below ) .",[]
LexGLUE_unfair_tos,unfair_tos_332,you can find specific details regarding your netflix membership by visiting our website and clicking on the `` your account '' link available at the top of the pages of the netflix website under your profile name .,[]
LexGLUE_unfair_tos,unfair_tos_333,your netflix membership may start with a free trial .,[]
LexGLUE_unfair_tos,unfair_tos_334,"the free trial period of your membership lasts for one month , or as otherwise specified during sign-up and is intended to allow new members and certain former members to try the service .",[]
LexGLUE_unfair_tos,unfair_tos_335,free trial eligibility is determined by netflix at its sole discretion and we may limit eligibility to prevent free trial abuse .,[]
LexGLUE_unfair_tos,unfair_tos_336,we reserve the right to revoke the free trial and put your account on hold in the event that we determine that you are not eligible .,[1]
LexGLUE_unfair_tos,unfair_tos_337,members of households with an existing or recent netflix membership are not eligible .,[]
LexGLUE_unfair_tos,unfair_tos_338,"we may use information such as device id , method of payment or an account email address used with an existing or recent netflix membership to determine eligibility .",[]
LexGLUE_unfair_tos,unfair_tos_339,"for combinations with other offers , restrictions may apply .",[]
LexGLUE_unfair_tos,unfair_tos_340,"we will charge your payment method for your monthly membership fee at the end of the free trial period unless you cancel your membership prior to the end of the free trial period to view the monthly membership price and end date of your free trial period , visit our website and click the `` billing details '' link on the `` your account '' page .",[]
LexGLUE_unfair_tos,unfair_tos_341,"the membership fee for the netflix service and any other charges you may incur in connection with your use of the service , such as taxes and possible transaction fees , will be charged on a monthly basis to your payment method on the calendar day corresponding to the commencement of the paying portion of your membership .",[]
LexGLUE_unfair_tos,unfair_tos_342,"in some cases your payment date may change , for example if your payment method has not successfully settled or if your paid membership began on a day not contained in a given month .",[]
LexGLUE_unfair_tos,unfair_tos_343,visit our website and click on the `` billing details '' link on the `` your account '' page to see your next payment date .,[]
LexGLUE_unfair_tos,unfair_tos_344,you can change your payment method by visiting our website and clicking on the `` your account '' link .,[]
LexGLUE_unfair_tos,unfair_tos_345,"if a payment is not successfully settled , due to expiration , insufficient funds , or otherwise , and you do not change your payment method or cancel your account , we may suspend your access to the service until we have obtained a valid payment method .",[]
LexGLUE_unfair_tos,unfair_tos_346,"when you update your payment method , you authorize us to continue charging the updated payment method , and you remain responsible for any uncollected amounts .",[]
LexGLUE_unfair_tos,unfair_tos_347,this may result in a change to your payment billing dates .,[]
LexGLUE_unfair_tos,unfair_tos_348,"for some payment methods , the issuer of your payment method may charge you certain fees , such as a foreign transaction fee or other fees relating to the processing of your payment method .",[]
LexGLUE_unfair_tos,unfair_tos_349,local tax charges may vary depending on the payment method used .,[]
LexGLUE_unfair_tos,unfair_tos_350,check with your payment method service provider for details .,[]
LexGLUE_unfair_tos,unfair_tos_351,"you can cancel your netflix membership at any time , and you will continue to have access to the netflix service through the end of your monthly billing period .",[]
LexGLUE_unfair_tos,unfair_tos_352,"to the extent permitted by the applicable law , payments are non-refundable and we do not provide refunds or credits for any partial-month membership periods or unwatched netflix content .",[]
LexGLUE_unfair_tos,unfair_tos_353,"to cancel , go to the `` your account '' page and follow the instructions for cancellation .",[]
