dataset,contract_id,text,label
LexGLUE_ledgar,ledgar_144,"Each of Landlord and Tenant represent, warrant and covenant to the other that, to the best of its knowledge, Landlord and Tenant are not in default of any of their respective obligations under the Existing Lease and no event has occurred that, with the passage of time or the giving of notice (or both) would constitute a default by either Landlord or Tenant thereunder.",62
LexGLUE_ledgar,ledgar_145,"This Agreement is for the sole and exclusive benefit of the Parties and shall not be deemed to be for the benefit of any third-party, including any Borrower. Neither Party shall assign or encumber any of its rights or delegate any of its obligations hereunder without prior written consent of the other Party. Any assignment or encumbrance in violation of the foregoing shall be void.",7
LexGLUE_ledgar,ledgar_146,"During the Term hereof and thereafter, the Executive shall cooperate with the Company in any disputes with third parties, internal investigations or administrative, regulatory or judicial proceedings as reasonably requested by the Company and at the Company’s sole cost and expense (including, without limitation, the Executive being available to the Company upon reasonable notice for interviews and factual investigations, at times and on schedules that are reasonably consistent with the Executive’s other permitted activities and commitments).",24
LexGLUE_ledgar,ledgar_147,"You agree that you will not disclose the existence or terms of this Agreement to any other employees of the Company or third parties with the exception of your accountants, attorneys, financial advisors, spouse, or domestic partner, and shall ensure that none of them discloses such existence or terms to any other person, except as required by applicable law. If the existence or terms of this Agreement are disclosed by you other than as provided above, then at the discretion of the Company (i) RSUs, to the extent they remain subject to restriction, shall terminate automatically on the date on which the disclosure occurred and (ii) you shall pay to the Company in cash any financial gain you received with respect to this Award within the 12-month period immediately preceding such disclosure.",20
LexGLUE_ledgar,ledgar_148,"If the Asset Representations Reviewer resigns or is removed, the Asset Representations Reviewer will cooperate with the Issuer and take all actions reasonably requested to assist the Issuer in making an orderly transition of the Asset Representations Reviewer’s rights and obligations under this Agreement to the successor Asset Representations Reviewer. The Asset Representations Reviewer will pay the reasonable expenses of transitioning the Asset Representations Reviewer’s obligations under this Agreement and preparing the successor Asset Representations Reviewer to take on the obligations on receipt of an invoice in reasonable detail from the Issuer or the successor Asset Representations Reviewer.",41
LexGLUE_ledgar,ledgar_149,"This Agreement is made under, and will be construed in accordance with, the laws of State of New York, without giving effect to the principles of conflict of laws of such State.",47
LexGLUE_ledgar,ledgar_150,"Executive shall report exclusively and directly to the Chief Executive Officer of the Parent Company (“ CEO ”), and to the Boards of Directors of the Companies (the “ Companies Boards ”).",32
LexGLUE_ledgar,ledgar_151,"Each Party shall obtain and maintain, during the term of this Agreement and for six (6) years thereafter, comprehensive general liability insurance, including products liability insurance and coverage for clinical trials. Such insurance shall be with reputable and financially secure insurance carriers, or self-insurance in a form and at levels consistent with industry standards based upon such Party’s activities hereunder and indemnification obligations hereunder, and shall name the other Party as an additional insured. Such liability insurance or self-insurance shall be maintained on an occurrence basis to provide such protection after expiration or termination of the policy itself or this Agreement.",51
LexGLUE_ledgar,ledgar_152,"This Agreement, including the Exhibits, Schedules, and Ancillary Agreements annexed hereto, constitutes the sole and entire agreement of the parties with respect to the subject matter hereof. All Exhibits, Schedules and Ancillary Agreements annexed hereto are hereby incorporated herein by reference.",38
LexGLUE_ledgar,ledgar_153,"The rights and obligations of the parties shall be governed by, and this Amendment shall be construed and enforced in accordance with, the laws in the Commonwealth of Massachusetts.",47
LexGLUE_ledgar,ledgar_154,"Executive acknowledges and affirms that in the event of any breach by Executive of any of his covenants, agreements or obligations hereunder, monetary damages would be inadequate to compensate the Released Parties or any of them. Accordingly, in addition to other remedies which may be available to the Released Parties hereunder or otherwise at law or in equity, any Released Party will be entitled to specifically enforce such covenants, obligations and restrictions through injunctive and/or equitable relief, in each case without the posting of any bond or other security with respect thereto. Should any provision of this Agreement be adjudged to any extent invalid by any court or tribunal of competent jurisdiction, each provision will be deemed modified to the minimum extent necessary to render it enforceable.",75
LexGLUE_ledgar,ledgar_155,"The duties, responsibilities and powers of the Trust Administrator will terminate when the Trust is dissolved and terminated pursuant to Article IV hereof and the Trust Administrator has performed all of its obligations under Section 4.3 , by an order of the Bankruptcy Court or by entry of a final decree closing the Debtors’ cases before the Bankruptcy Court; provided , however , that Sections 9.4, 9.5 and 9.6 hereof shall survive such termination, dissolution and entry.",88
LexGLUE_ledgar,ledgar_156,"The Company shall have the right to deduct applicable taxes from any Grant payment and withhold, at the time of delivery or exercise of Options, Stock Awards or Restricted Stock Purchase Offers or vesting of shares under such Grants, an appropriate number of shares for payment of taxes required by law or to take such other action as may be necessary in the opinion of the Company to satisfy all obligations for withholding of such taxes. If Stock is used to satisfy tax withholding, such stock shall be valued based on the Fair Market Value when the tax withholding is required to be made.",86
LexGLUE_ledgar,ledgar_157,This Agreement shall be governed by and construed in accordance with the laws of the State of Delaware without reference to the principles of conflict of laws thereof.,47
LexGLUE_ledgar,ledgar_158,"This Proxy shall be governed by and construed in accordance with the laws of the State of Nevada, without giving effect to principles of conflicts of laws.",47
LexGLUE_ledgar,ledgar_159,"Any PSUs that remain unvested after the earlier of (i) the Certification Date or (ii) a Change of Control, shall be forfeited and cancelled.",44
LexGLUE_ledgar,ledgar_160,"Executive shall devote a substantial majority of his business time, attention, skill, and effort to the performance of his duties under this Agreement. Executive may, to the extent such activities do not impair the performance of his duties to Playa Management or the Playa Affiliates: (i) engage in personal investments and charitable, professional, and civic activities; (ii) serve on boards of directors (or other governing bodies) of non-competitive corporations (or other entities) other than Playa Management and the Playa Affiliates; and (iii) engage in such additional activities and serve on such additional boards of directors (or other governing bodies) as the Board of Directors of Playa Management (“ Playa Management Board ”) shall approve; provided , however , that Executive shall resign promptly from any additional boards of directors (or other governing bodies) if directed to do so by the Playa Management Board or the Board of Directors of Playa Hotels & Resorts, B.V. (the “ Playa Board ”) in its sole and absolute discretion. Executive shall not serve on the board of directors (or other governing body) of any corporation (or any other entity) that engages in activities in competition with those of Playa Management or the Playa Affiliates. Executive shall perform his duties to the best of his ability, shall adhere to Playa Management’s published policies and procedures, and shall use his best efforts to promote the interests, reputation, business, and welfare of Playa Management.",46
LexGLUE_ledgar,ledgar_161,"(i) Executive acknowledges and agrees that: (A) in the course of his employment or continued employment by the Company and its affiliates, it has been, or will or may be, necessary for Executive to create, use or have access to (x) technical, business, or customer information, materials, or data relating to the present or planned business of the Company or its affiliates which has not previously been released to the public with the Company’s authorization, including confidential information, materials or proprietary data belonging to the Company or its affiliates or relating to the affairs of the Company or its affiliates (collectively, “ Confidential Information ”) and (y) information and materials that concern the business of the Company or its affiliates that come into Executive’s possession by reason of employment with the Company or its affiliates (collectively, “ Business Related Information ”); (B) all Confidential Information and Business Related Information are the property of the Company and its affiliates; (C) the use, misappropriation or disclosure of any Confidential Information or any Business Related Information would constitute a breach of trust and could cause serious and irreparable injury to the Company and its affiliates; and (D) it is essential to the protection of the goodwill of the Company and its affiliates and to the maintenance of the competitive position of the Company and its affiliates that all Confidential Information and Business Related Information be kept confidential and that Executive not disclose any Confidential Information or Business Related Information to others or use any Confidential Information or Business Related Information to Executive’s own advantage or the advantage of others.",20
LexGLUE_ledgar,ledgar_162,"The Board reserves the right to terminate this Plan at any time and at such times that the Board reasonably determines in its discretion is appropriate and, with respect to the Non-Grandfathered Benefit, conforms to the requirements of Code section 409A; to pay all Participants their accrued benefits in a lump sum or to make other provisions for the payment of benefits (e.g., purchase of annuities) immediately following such termination or at such time thereafter as the Board may determine.",88
LexGLUE_ledgar,ledgar_163,The Company will use the net proceeds from the offering of the Securities as described in the Prospectus.,92
LexGLUE_ledgar,ledgar_164,"(a) Each Seller Party, the LC Bank and each Purchaser shall maintain and shall cause each of its employees and officers to maintain the confidentiality of this Agreement and the other confidential or proprietary information with respect to the Agent, the LC Bank and each Purchaser and their respective businesses obtained by it or them in connection with the structuring, negotiating and execution of the transactions contemplated herein, except that such LC Bank, such Seller Party and such Purchaser and its officers and employees may disclose such information to such LC Bank’s, such Seller Party’s and such Purchaser’s external accountants and attorneys and as required by any applicable law or order of any judicial or administrative proceeding (it being understood that the Persons to whom such disclosure is made will be informed of the confidential nature of such information and instructed to keep such information confidential).",20
LexGLUE_ledgar,ledgar_165,Sections 4 through 21 shall survive the expiration or termination of this Agreement.,85
LexGLUE_ledgar,ledgar_166,"Marsh & McLennan Companies and/or your employer shall have the power and the right to deduct and withhold from the Award and other compensation or to require you to remit to Marsh & McLennan Companies and/or to your employer, an amount sufficient to satisfy any taxes that Marsh & McLennan Companies expects to be payable under the laws of any country, state, province, city or other jurisdiction, including but not limited to income taxes, payroll taxes, fringe benefits, payment on account, capital gain taxes, transfer taxes, social security contributions and National Insurance Contributions with respect to the Award, and any and all associated tax events derived therefrom. If applicable, Marsh & McLennan Companies and/or your employer will, to the extent permissible under applicable law or otherwise agreed between you and Marsh & McLennan Companies and/or your employer, retain and sell a sufficient number of whole shares of Common Stock distributable in respect of the Award for this purpose.",99
LexGLUE_ledgar,ledgar_167,"The Plan shall be constructed administered and enforced according to the laws of the State of Illinois, except to the extent such laws are preempted by federal law.",47
LexGLUE_ledgar,ledgar_168,"The Note shall be a senior debt obligation of the Company, with priority in payment and performance over all existing and future indebtedness of the Company, except for the Company’s preexisting obligations as described in Schedule 3(g) attached hereto or as such described in the Company’s SEC Documents. The execution, delivery and performance of this Agreement and the Note by the Company and the consummation by the Company of the transactions contemplated hereby and thereby (including, without limitation, the issuance and reservation for issuance of the Conversion Shares) will not (i) conflict with or result in a violation of any provision of the Certificate of Incorporation or By-laws, or (ii) violate or conflict with, or result in a breach of any provision of, or constitute a default (or an event which with notice or lapse of time or both could become a default) under, or give to others any rights of termination, amendment, acceleration or cancellation of, any agreement, note, evidence of indebtedness, indenture, patent, patent license or instrument to which the Company or any of its Subsidiaries is a party, or (iii) result in a violation of any law, rule, regulation, order, judgment or decree (including federal and state securities laws and regulations and regulations of any self-regulatory organizations to which the Company or its securities is subject) applicable to the Company or any of its Subsidiaries or by which any property or asset of the Company or any of its Subsidiaries is bound or affected (except for such conflicts, defaults, terminations, amendments, accelerations, cancellations and violations as would not, individually or in the aggregate, have a Material Adverse Effect), or (iv) trigger any anti-dilution and/or ratchet provision contained in any other contract in which the Company is a party thereto or any security issued by the Company, except for the Company’s preexisting obligations as described in Schedule 3(g) attached hereto or as such described in the Company’s SEC Documents. Neither the Company nor any of its Subsidiaries is in violation of its Certificate of Incorporation, By-laws or other organizational documents and neither the Company nor any of its Subsidiaries is in default (and no event has occurred which with notice or lapse of time or both could put the Company or any of its Subsidiaries in default) under, and neither the Company nor any of its Subsidiaries has taken any action or failed to take any action that would give to others any rights of termination, amendment, acceleration or cancellation of, any agreement, indenture or instrument to which the Company or any of its Subsidiaries is a party or by which any property or assets of the Company or any of its Subsidiaries is bound or affected, except for possible defaults as would not, individually or in the aggregate, have a Material Adverse Effect. The businesses of the Company and its Subsidiaries, if any, are not being conducted, and shall not be conducted so long as the Buyer owns any of the Securities, in violation of any law, ordinance or regulation of any governmental entity. Except as specifically contemplated by this Agreement and as required under the 1933 Act and any applicable state securities laws, the Company is not required to obtain any consent, authorization or order of, or make any filing or registration with, any court, governmental agency, regulatory agency, self-regulatory organization or stock market or any third party in order for it to execute, deliver or perform any of its obligations under this Agreement and the Note in accordance with the terms hereof or thereof or to issue and sell the Note in accordance with the terms hereof and, upon conversion of the Note and/or exercise of the Warrant, issue Conversion Shares. All consents, authorizations, orders, filings and registrations which the Company is required to obtain pursuant to the preceding sentence have been obtained or effected on or prior to the date hereof. If the Company is listed on the Over-the-Counter Bulletin Board, the OTCQB Market, any principal market operated by OTC Markets Group, Inc. or any successor to such markets (collectively, the “OTCBB”), the Company is not in violation of the listing requirements of the OTCBB and does not reasonably anticipate that the Common Stock will be delisted by the OTCBB in the foreseeable future. The Company and its Subsidiaries are unaware of any facts or circumstances which might give rise to any of the foregoing.",61
LexGLUE_ledgar,ledgar_169,"This Agreement shall be binding upon and inure to the benefit of, and shall be enforceable by the Executive, the Company, and their respective heirs, executors, administrators, legal representatives, successors, and assigns. In the event of a Change in Control, the provisions of this Agreement shall be binding upon and inure to the benefit of the Company or entity resulting from such Change in Control or to which the assets shall be sold or transferred, which entity from and after the date of such Change in Control shall be deemed to be the Company for purposes of this Agreement. In the event of any other assignment of this Agreement by the Company, the Company shall remain primarily liable for its obligations hereunder; provided , however , that if the Company is financially unable to meet its obligations hereunder, the Subsidiary shall assume responsibility for the Company’s obligations hereunder pursuant to the guaranty provision following the signature page hereof. The Executive expressly acknowledges that the Subsidiary and other members of the Company Group (and their successors and assigns) are third party beneficiaries of this Agreement and may enforce this Agreement on behalf of themselves or the Company. Both parties agree that there are no third party beneficiaries to this Agreement other than as expressly set forth in this Section 7.9.",84
LexGLUE_ledgar,ledgar_170,"The Company has sole title and ownership of, exclusive licenses for, or other valid rights to use, free and clear of all encumbrances, all intellectual property used in the business of the Company as presently conducted. The Company’s use of the intellectual property used in its business does not infringe the intellectual property rights of any third party.",53
LexGLUE_ledgar,ledgar_171,"Each of the Company and the Executive evidenced by the execution hereof, (i) hereby irrevocably submits to the jurisdiction of the state courts of the State of Michigan for the purpose of any claim or action arising out of or based upon this Agreement or relating to the subject matter hereof and (ii) hereby waives, to the extent not prohibited by applicable law, and agrees not to assert by way of motion, as a defense or otherwise, in any such claim or action, any claim that it or he/she is not subject personally to the jurisdiction of the above-named courts, that its or his/her property is exempt or immune from attachment or execution, that any such proceeding brought in the above-named courts is improper, or that this Agreement or the subject matter hereof may not be enforced in or by such court. Each of the Company and the Executive hereby consents to service of process in any such proceeding in any manner permitted by Michigan law, and agrees that service of process by registered or certified mail, return receipt requested, at its address specified pursuant to Section 13.4 hereof is reasonably calculated to give actual notice.",21
LexGLUE_ledgar,ledgar_172,"This Amendment is a Credit Document executed pursuant to the Existing Credit Agreement and shall (unless otherwise expressly indicated therein) be construed, administered and applied in accordance with the terms and provisions of the Amended Credit Agreement.",23
LexGLUE_ledgar,ledgar_173,"If any provision of this Agreement or application thereof to anyone or under any circumstances shall be determined to be invalid or unenforceable, such invalidity or unenforceability shall not affect any other provisions or applications of this Agreement which can be given effect without the invalid or unenforceable provision or application.",79
LexGLUE_ledgar,ledgar_174,"For the avoidance of doubt, the benefits payable pursuant to Sections 8(b) through (c) are mutually exclusive and not cumulative. All lump sum payments provided in this Section 8 shall be made no later than the 60 th day following your termination of employment (unless explicitly provided otherwise above). In addition, Sections 8(b) and 8(c) and the benefits conferred therein shall expire and terminate on the third (3 rd ) anniversary of the Start Date. Notwithstanding anything to the contrary in this Agreement, (i) any reference herein to a termination of your employment is intended to constitute a “separation from service” within the meaning of Section 409A of the Code, and Section 1.409A-1(h) of the regulations promulgated thereunder, and shall be so construed, and (ii) no payment will be made or become due to you during any period that you continue in a role with the Company that does not constitute a separation from service, and will be paid once you experience a “separation from service” from the Company within the meaning of Section 409A of the Code. In addition, notwithstanding anything to the contrary in this Agreement, upon a termination of your employment, you agree to resign prior to the time you deliver the Release from all positions you may hold with the Company and any of its subsidiaries or affiliated entities at such time, and no payment will be made or become due to you until you resign from all such positions, unless requested otherwise by the Board.",59
LexGLUE_ledgar,ledgar_175,"If any particular provision of this Plan is found to be invalid or otherwise unenforceable, such determination shall not affect the other provisions of the Plan, but the Plan shall be construed in all respects as if such invalid provision were omitted.",79
LexGLUE_ledgar,ledgar_176,"This Agreement, together with the Equity Plan, Option Agreement, the Confidential Information Agreement (and its exhibits), lock up agreement, and any employment policy statements and employment manuals that the Company or its Board adopts from time to time represents the entire agreement and understanding between the parties with respect to Executive's employment by the Company and supersedes all prior or contemporaneous agreements whether written or oral. With respect to stock options granted on or after the date of this Agreement the acceleration of vesting provisions provided herein will apply to such stock options. This Agreement may be modified only by agreement of the parties by a written instrument executed by the parties that is designated as an amendment to this Agreement.",38
LexGLUE_ledgar,ledgar_177,"The governing law and related provisions set forth in Section 17.2 of the Loan Agreement (including, without limitation, any authorized agent provisions thereof) are hereby incorporated by reference as if fully set forth herein (with Guarantor substituted in all places where Borrower appears thereunder) and shall be deemed fully applicable to Guarantor hereunder. Guarantor hereby certifies that it has received and reviewed the Loan Agreement (including, without limitation, Section 17.2 thereof). In the event of any conflict or inconsistency between the terms and conditions hereof and this Section 8, this Section 8 shall control.",47
LexGLUE_ledgar,ledgar_178,"Pathologists shall at its own expense maintain professional errors and omissions insurance with policy limits of at least One Million Dollars ($1,000,000) per claim and Three Million Dollars ($3,000,000) annual aggregate for each Approved Physician. Veracyte shall at its own expense maintain professional malpractice insurance for its laboratory operations with policy limits of at least Three Million Dollars ($3,000,000).",51
LexGLUE_ledgar,ledgar_179,"Any Property Costs that are not reflected in the adjustments to the Purchase Price following the final adjustment pursuant to Section 9.4(b) shall be treated as follows: (a) all Property Costs for which Seller is responsible under Section 2.4 shall be the sole obligation of Seller, and Seller shall promptly pay, or, if paid by Buyers, promptly reimburse Buyers for and hold Buyers harmless from and against, such Property Costs; and (b) all Property Costs for which Buyers are responsible under Section 2.4 shall be the sole obligation of Buyers, and Buyers shall promptly pay, or, if paid by Seller, promptly reimburse Seller for and hold Seller harmless from and against, such Property Costs. Furthermore, Seller shall promptly pay, or if paid by Buyers, promptly reimburse Buyers for and hold Buyers harmless from and against, any costs (other than Property Costs) which result in the increase of the Purchase Price pursuant to Section 3.2 . Seller is entitled to resolve all joint interest audits and other audits of Property Costs covering periods for which Seller is in whole or in part responsible, provided that Seller shall not agree to any adjustments to previously assessed costs for which Buyers are liable without the prior written consent of Buyers, such consent not to be unreasonably withheld. Seller shall provide Buyers with a copy of all applicable audit reports and written audit agreements received by Seller and relating to periods for which Buyers are partially responsible.",41
LexGLUE_ledgar,ledgar_180,"BORROWER IRREVOCABLY AND UNCONDITIONALLY AGREES THAT IT WILL NOT COMMENCE ANY ACTION, LITIGATION OR PROCEEDING OF ANY KIND OR DESCRIPTION, WHETHER IN LAW OR EQUITY, WHETHER IN CONTRACT OR IN TORT OR OTHERWISE, AGAINST THE LENDER IN ANY WAY RELATING TO THIS AGREEMENT OR ANY OTHER LOAN DOCUMENT OR THE TRANSACTIONS RELATING HERETO OR THERETO, IN ANY FORUM OTHER THAN THE STATE AND FEDERAL COURTS OF THE STATE OF NEW YORK SITTING IN THE BOROUGH OF MANHATTAN, AND ANY APPELLATE COURT FROM ANY THEREOF, AND EACH OF THE PARTIES HERETO IRREVOCABLY AND UNCONDITIONALLY SUBMITS TO THE JURISDICTION OF SUCH COURTS AND AGREES THAT ALL CLAIMS IN RESPECT OF ANY SUCH ACTION, LITIGATION OR PROCEEDING MAY BE HEARD AND DETERMINED IN SUCH NEW YORK STATE COURT OR, TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, IN SUCH FEDERAL COURT. EACH OF THE PARTIES HERETO AGREES THAT A FINAL JUDGMENT IN ANY SUCH ACTION, LITIGATION OR PROCEEDING SHALL BE CONCLUSIVE AND MAY BE ENFORCED IN OTHER JURISDICTIONS BY SUIT ON THE JUDGMENT OR IN ANY OTHER MANNER PROVIDED BY LAW. NOTHING IN THIS AGREEMENT OR IN ANY OTHER LOAN DOCUMENT SHALL AFFECT ANY RIGHT THAT THE LENDER MAY OTHERWISE HAVE TO BRING ANY ACTION OR PROCEEDING RELATING TO THIS AGREEMENT OR ANY OTHER LOAN DOCUMENT AGAINST THE BORROWER OR ITS PROPERTIES IN THE COURTS OF ANY JURISDICTION.",82
LexGLUE_ledgar,ledgar_181,"The Company shall indemnify Executive to the maximum extent permitted by any applicable indemnification agreement, applicable law and the Company’s bylaws with respect to Executive’s Service (including timely advancing and/or reimbursing costs as incurred by Executive) and the Executive shall also be covered under a directors and officers liability insurance policy(ies) paid for by the Company.",49
LexGLUE_ledgar,ledgar_182,"The Executive shall be entitled to all public holidays observed by the Company and vacation days in accordance with the applicable vacation policies in effect for senior executives of the Company, which shall be taken at a reasonable time or times.",93
LexGLUE_ledgar,ledgar_183,"Article IX, Article XI, Sections 10.1 through 10.8 and Section 10.10 of the Master Agreement are incorporated herein by reference and shall apply mutatis mutandis to this Amendment.",59
LexGLUE_ledgar,ledgar_184,"All notices required to be given hereunder shall be in writing and shall be deemed to be duly given if personally delivered, telecopied and confirmed, emailed and confirmed or mailed by registered or certified mail, return receipt requested, or recognized overnight delivery service with proof of receipt maintained, at the following address (or any other address that any such party may designate by written notice to the other parties): If to the Company, to the address of its principal executive offices, addressed to the attention of its General Counsel (email: GenCouns@Catalent.com). If to any Shareholder, at such Shareholder’s address as set forth on the records of the Company or such other address as such Shareholder notifies the Company in writing. Any such notice shall, if delivered personally, be deemed received upon delivery; shall, if delivered by telecopy or email, be deemed received on the first Business Day following confirmation; shall, if delivered by overnight delivery service, be deemed received the first Business Day after being sent; and shall, if delivered by mail, be deemed received upon the earlier of actual receipt thereof or five (5) Business Days after the date of deposit in the United States mail.",65
LexGLUE_ledgar,ledgar_185,"No course of dealing or any delay or failure to exercise any right hereunder on the part of Holder shall operate as a waiver of such right or otherwise prejudice the Holder’s rights, powers or remedies. Without limiting any other provision of this Warrant, if the Company willfully and knowingly fails to comply with any provision of this Warrant, which results in any material damages to the Holder, the Company shall pay to the Holder such amounts as shall be sufficient to cover any reasonable costs and expenses including, but not limited to, reasonable attorneys’ fees, including those of appellate proceedings, incurred by the Holder in collecting any amounts due pursuant hereto or in otherwise enforcing any of its rights, powers or remedies hereunder.",41
LexGLUE_ledgar,ledgar_186,"Executive shall have the benefit of indemnification to the fullest extent permitted by applicable law pursuant to the Company’s indemnification policy, which indemnification shall continue after the termination of this Agreement for such period as may be necessary to continue to indemnify Executive for his acts during his employment and/or other service with the Company. In addition, the Company shall cause Executive to be covered by the current policies of directors’ and officers’ liability insurance covering directors and officers of the Company, copies of which have been provided to Executive, in accordance with their terms, to the maximum extent of the coverage available for any director or officer of the Company. The Company shall use commercially reasonable efforts to cause the current policies of directors’ and officers’ liability insurance covering directors and officers of the Company to be maintained throughout the Term and for such period thereafter as may be necessary to continue to cover acts of Executive during his employment and/or other service with the Company (provided that the Company may substitute therefor, or allow to be substituted therefor, policies of at least the same coverage and amounts containing terms and conditions which are, in the aggregate, no less advantageous to the insured in any material respect). In the event of any merger or other acquisition of the Company, the Company shall no later than immediately prior to consummation of such transaction purchase the longest applicable “tail” coverage available under the directors’ and officers’ liability insurance in effect at the time of such merger or acquisition. For purposes of this Section 4.2 , all references to the Company shall be deemed to include Parent and each of its other subsidiaries to the extent that Executive has provided services to Parent or any such subsidiary, as applicable.",49
LexGLUE_ledgar,ledgar_187,"Payment of the amounts payable with respect to Stock Appreciation Rights pursuant to this Article 11 shall be in cash, Shares (based on its Fair Market Value as of the date the Stock Appreciation Right is exercised), or a combination of both, as determined by the Administrator.",68
LexGLUE_ledgar,ledgar_188,"Item 6.21 (“ Insurance ”) of the Disclosure Schedule sets forth a true, complete and correct description of all insurance maintained by any Loan Party or any Subsidiary of any Loan Party as of the Amendment Effective Date. As of such date, such insurance is in full force and effect and all premiums have been duly paid.",51
LexGLUE_ledgar,ledgar_189,"The duties, responsibilities and powers of the GUC Trust Administrator will terminate when the GUC Trust is dissolved and terminated pursuant to Article IV hereof and the GUC Trust Administrator has performed all of its obligations under Section 4.3 , by an order of the Bankruptcy Court or by entry of a final decree closing the Debtors’ cases before the Bankruptcy Court; provided , however , that Sections 9.4 , 9.5 and 9.6 hereof shall survive such termination, dissolution and entry.",88
LexGLUE_ledgar,ledgar_190,"The Executive shall be entitled to receive prompt reimbursement for all reasonable expenses incurred by him during the Term in performing services hereunder, in accordance with the policies and procedures then in effect and established by the Company for its senior executive officers.",41
LexGLUE_ledgar,ledgar_191,"All indemnities set forth herein including, without limitation, in Sections 3.01 , 3.02 , 5.01 , 5.02 , 12.07 and 13.01 shall survive the execution, delivery and termination of this Agreement and the Notes and the making and repayment of the Obligations.",85
LexGLUE_ledgar,ledgar_192,"The Plan shall be construed, administered and enforced in accordance with the laws of Wisconsin without regard to conflicts of law.",47
LexGLUE_ledgar,ledgar_193,"You shall be eligible to participate in all employee benefit plans, policies, programs or perquisites made available to employees of Meira generally or to executive officers of Meira, including any broad-based or executive stock option and stock purchase plans. The terms and conditions of your participation in Meira’s employee benefit plans, policies, programs or perquisites shall be governed by the terms and conditions or practices of each such plan, policy, program or perquisite.",12
LexGLUE_ledgar,ledgar_194,"THIS AMENDMENT SHALL BE CONSTRUED IN ACCORDANCE WITH THE LAWS OF THE STATE OF NEW YORK, WITHOUT REGARD TO CONFLICT OF LAWS PRINCIPLES, EXCEPT TO THE EXTENT THAT THE PERFECTION OF THE RESPECTIVE INTERESTS OF THE CO-AGENTS, THE PURCHASER AND THE BANK PURCHASERS IN THE PURCHASED RECEIVABLES AND THE RELATED RIGHTS ARE GOVERNED BY THE LAWS OF A JURISDICTION OTHER THAN THE STATE OF NEW YORK.",47
LexGLUE_ledgar,ledgar_195,"Notwithstanding anything in this Agreement to the contrary, the provisions of this ARTICLE VIII shall survive until the earlier of (A) the expiration of all applicable statutes of limitations (giving effect to any waiver, mitigation, or extension thereof) plus 60 days and (B) the six (6)-year anniversary of the Closing Date.",85
LexGLUE_ledgar,ledgar_196,"The Borrower agrees to indemnify and hold harmless the Designated Agent, each Lender and each of their Affiliates and their respective officers, directors, employees, agents and advisors (each, an “ Indemnified Party ”) from and against any and all claims, damages, losses, liabilities and expenses (including, without limitation, reasonable fees and expenses of counsel) that may be incurred by or asserted against any Indemnified Party, in each case arising out of or in connection with or by reason of, or in connection with the preparation for a defense of, any investigation, litigation or proceeding (whether or not an Indemnified Party is a party thereto) arising out of, related to or in connection with the Commitments hereunder or the Advances made hereunder or any transactions in connection herewith, including, without limitation, any transaction in which any proceeds of the Advances are, or are proposed to be, applied (collectively, the “ Indemnified Matters ”); provided that the Borrower shall have no obligation to any Indemnified Party under this Section 8.08 with respect to (i) matters for which such Indemnified Party has been reimbursed by or on behalf of the Borrower pursuant to any other provision of this Agreement, but only to the extent of such reimbursement, or (ii) Indemnified Matters found by a court of competent jurisdiction to have resulted from the willful misconduct or gross negligence of such Indemnified Party. If any action is brought against any Indemnified Party, such Indemnified Party shall promptly notify the Borrower in writing of the institution of such action and the Borrower shall thereupon have the right, at its option, to elect to assume the defense of such action; provided, however, that the Borrower shall not, in assuming the defense of any Indemnified Party in any Indemnified Matter, agree to any dismissal or settlement of such Indemnified Matter without the prior written consent of such Indemnified Party, which consent shall not be unreasonably withheld, if such dismissal or settlement (A) would require any admission or acknowledgment of culpability or wrongdoing by such Indemnified Party or (B) would provide for any non-monetary relief to any Person to be performed by such Indemnified Party. If the Borrower so elects, it shall promptly assume the defense of such action, including the employment of counsel (reasonably satisfactory to such Indemnified Party) and payment of expenses. Such Indemnified Party shall have the right to employ its or their own counsel in any such case, but the fees and expenses of such counsel shall be at the expense of such Indemnified Party unless (1) the employment of such counsel shall have been authorized in writing by the Borrower in connection with the defense of such action or (2) the Borrower shall not have properly employed counsel reasonably satisfactory to such Indemnified Party to have charge of the defense of such action, in which case such fees and expenses shall be paid by the Borrower. If an Indemnified Party shall have reasonably concluded (based upon the advice of counsel) that the representation by one counsel of such Indemnified Party and the Borrower creates a conflict of interest for such counsel, the reasonable fees and expenses of such counsel shall be borne by the Borrower and the Borrower shall not have the right to direct the defense of such action on behalf of such Indemnified Party (but shall retain the right to direct the defense of such action on behalf of the Borrower). Anything in this Section 8.08 to the contrary notwithstanding, the Borrower shall not be liable for the fees and expenses of more than one counsel for any Indemnified Party in any jurisdiction as to any Indemnified Matter or for any settlement of any Indemnified Matter effected without its written consent. All obligations of the Borrower under this Section 8.08 shall survive the making and repayment of the Advances and the termination of this Agreement.",49
LexGLUE_ledgar,ledgar_197,"The obligations imposed by Paragraphs 3-6, above, of this letter agreement are severable and should be construed independently of each other. The invalidity of one such provision shall not affect the validity of any other such provision.",79
LexGLUE_ledgar,ledgar_198,"Upon re-execution, the date of such re-execution will be the date on which you sign this Agreement for the purposes of this Agreement, including without limitation, for the purposes of the Release set forth in Section 7.",74
